Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
42520,-0.125,1.0625,-0.3125,-0.05810547,-0.1225586,-1.030273,-0.1362305,-0.1748047,0.6035156
42524,-0.3125,1.125,-0.4375,-0.05810547,-0.1186523,-1.038086,-0.1362305,-0.1748047,0.6035156
42528,0,0.9375,-0.5,-0.05419922,-0.1225586,-1.041992,-0.1386719,-0.1733398,0.6005859
42532,-0.0625,0.875,-0.5625,-0.05810547,-0.1225586,-1.038086,-0.1376953,-0.1748047,0.6020508
42536,0.3125,0.9375,-0.1875,-0.05419922,-0.1186523,-1.03418,-0.1376953,-0.1748047,0.6020508
42540,0.5,0.625,0,-0.05419922,-0.1225586,-1.041992,-0.1376953,-0.1748047,0.6020508
42544,0.8125,0.8125,-0.125,-0.05419922,-0.1186523,-1.030273,-0.1362305,-0.1748047,0.6005859
42548,1.1875,0.5625,-0.25,-0.05810547,-0.1186523,-1.030273,-0.1362305,-0.1748047,0.6005859
42552,1.125,0.5625,-0.4375,-0.05810547,-0.1147461,-1.030273,-0.1386719,-0.1733398,0.6005859
42556,1.1875,0.375,-0.5625,-0.05419922,-0.1225586,-1.045898,-0.1386719,-0.1748047,0.5996094
42560,1.125,0.3125,-0.6875,-0.04248047,-0.1225586,-1.030273,-0.1386719,-0.1748047,0.5996094
42564,1.375,0.375,-0.5,-0.05029297,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.5996094
42568,1.375,0.25,-0.4375,-0.05029297,-0.1225586,-1.041992,-0.1376953,-0.1748047,0.6005859
42572,1.875,-0.0625,-0.4375,-0.05029297,-0.1186523,-1.026855,-0.1376953,-0.1748047,0.6005859
42576,2,-0.125,-0.375,-0.05029297,-0.1264648,-1.026855,-0.1376953,-0.1723633,0.6020508
42580,2.375,-0.4375,-0.5,-0.04638672,-0.1264648,-1.019043,-0.1386719,-0.1733398,0.6005859
42584,2.125,-0.375,-0.5625,-0.04638672,-0.1264648,-1.030273,-0.1386719,-0.1733398,0.6005859
42588,2,-0.125,-0.8125,-0.04638672,-0.1264648,-1.022949,-0.1401367,-0.1733398,0.5981445
42592,1.6875,-0.5,-1,-0.04248047,-0.1225586,-1.03418,-0.1386719,-0.1733398,0.6035156
42596,1.4375,-0.4375,-0.9375,-0.05029297,-0.1264648,-1.03418,-0.1386719,-0.1733398,0.6035156
42600,1,-0.375,-1.25,-0.04638672,-0.1303711,-1.019043,-0.1376953,-0.1733398,0.6049805
42604,1.1875,-0.6875,-1.3125,-0.04638672,-0.1342773,-1.022949,-0.1376953,-0.1748047,0.6020508
42608,1,-0.6875,-1.25,-0.05419922,-0.1303711,-1.022949,-0.1376953,-0.1748047,0.6020508
42613,0.1875,-0.3125,-0.75,-0.05419922,-0.1186523,-1.022949,-0.1376953,-0.1733398,0.6005859
42617,0.5,-0.3125,-0.6875,-0.05029297,-0.1186523,-1.026855,-0.1376953,-0.1733398,0.6005859
42621,0.5625,0,-0.5,-0.05029297,-0.1303711,-1.030273,-0.1376953,-0.1733398,0.6020508
42625,0.5625,-0.1875,-0.25,-0.05810547,-0.1303711,-1.030273,-0.1376953,-0.1733398,0.6020508
42629,0.9375,-0.1875,0.0625,-0.05029297,-0.1264648,-1.022949,-0.1376953,-0.1748047,0.6005859
42633,0.875,-0.0625,0.1875,-0.05029297,-0.1264648,-1.022949,-0.1386719,-0.1733398,0.6020508
42637,0.875,-0.0625,0.3125,-0.05029297,-0.1225586,-1.026855,-0.1386719,-0.1733398,0.6020508
42641,0.8125,0,0.25,-0.05810547,-0.1303711,-1.019043,-0.1386719,-0.1733398,0.6035156
42645,0.75,-0.0625,0.5,-0.05029297,-0.1225586,-1.030273,-0.1386719,-0.1733398,0.6020508
42649,0.6875,-0.125,0.4375,-0.04638672,-0.1264648,-1.026855,-0.1386719,-0.1733398,0.6020508
42653,0.9375,0,0.5,-0.05810547,-0.1303711,-1.030273,-0.1376953,-0.1723633,0.6020508
42657,0.8125,-0.0625,0.5,-0.04638672,-0.1303711,-1.026855,-0.1376953,-0.1748047,0.6035156
42661,0.75,0,0.3125,-0.04638672,-0.1264648,-1.022949,-0.1376953,-0.1748047,0.6035156
42665,0.5625,0,0.125,-0.05029297,-0.1225586,-1.026855,-0.1362305,-0.1723633,0.6020508
42669,0.5625,0,0,-0.05029297,-0.1303711,-1.019043,-0.1362305,-0.1748047,0.6035156
42673,0.5,0,0.25,-0.05029297,-0.1342773,-1.030273,-0.1362305,-0.1748047,0.6035156
42677,0.8125,-0.0625,0.5,-0.05419922,-0.1342773,-1.026855,-0.1376953,-0.1723633,0.6020508
42681,0.625,0.1875,0.5625,-0.05029297,-0.1381836,-1.022949,-0.1362305,-0.1733398,0.6020508
42685,0.375,0.4375,0.625,-0.05029297,-0.1342773,-1.022949,-0.1362305,-0.1733398,0.6020508
42689,0,0.5,0.5625,-0.05029297,-0.1342773,-1.030273,-0.1362305,-0.1723633,0.6035156
42693,-0.4375,1,0.8125,-0.05029297,-0.1303711,-1.030273,-0.1347656,-0.1748047,0.6035156
42697,-0.75,0.9375,0.8125,-0.04638672,-0.1342773,-1.022949,-0.1347656,-0.1748047,0.6035156
42701,-0.875,0.875,0.8125,-0.05419922,-0.1342773,-1.019043,-0.1362305,-0.1723633,0.5996094
42705,-0.8125,1.125,1,-0.04248047,-0.1381836,-1.019043,-0.1362305,-0.1723633,0.5996094
42709,-0.625,0.9375,1,-0.04638672,-0.1264648,-1.026855,-0.1362305,-0.1723633,0.5996094
42713,-0.875,1,1.1875,-0.04638672,-0.1381836,-1.01123,-0.1376953,-0.1733398,0.6005859
42717,-0.625,1.0625,1.1875,-0.04248047,-0.1303711,-1.015137,-0.1376953,-0.1723633,0.6035156
42722,-0.4375,0.1875,0.9375,-0.04248047,-0.1303711,-1.015137,-0.1376953,-0.1723633,0.6005859
42726,-0.5625,0,0.875,-0.04248047,-0.1303711,-1.030273,-0.1376953,-0.1723633,0.6005859
42730,-0.5,0,0.6875,-0.05419922,-0.1303711,-1.026855,-0.1386719,-0.1723633,0.6005859
42734,-0.6875,-0.125,0.8125,-0.05029297,-0.1342773,-1.015137,-0.1386719,-0.1748047,0.6005859
42738,-0.6875,-0.1875,0.8125,-0.05810547,-0.1342773,-1.030273,-0.1386719,-0.1748047,0.6005859
42742,-1.25,-0.0625,0.875,-0.05029297,-0.1381836,-1.022949,-0.1347656,-0.1733398,0.6020508
42746,-1.3125,-0.25,0.75,-0.05029297,-0.1303711,-1.03418,-0.1362305,-0.1723633,0.6020508
42750,-1.9375,0,0.4375,-0.05419922,-0.1342773,-1.030273,-0.1362305,-0.1723633,0.6020508
42754,-2.0625,0,0.375,-0.05419922,-0.1225586,-1.030273,-0.1376953,-0.1733398,0.5996094
42758,-2.125,-0.125,0.1875,-0.05810547,-0.1186523,-1.038086,-0.1376953,-0.1708984,0.6035156
42762,-2.125,0,0.25,-0.05419922,-0.1147461,-1.03418,-0.1376953,-0.1708984,0.6035156
42766,-2.1875,0.0625,0.4375,-0.05029297,-0.1186523,-1.041992,-0.1386719,-0.1748047,0.6005859
42770,-2.1875,0.25,0.75,-0.05029297,-0.1186523,-1.045898,-0.1376953,-0.1733398,0.6020508
42774,-1.6875,0.125,1.25,-0.05810547,-0.1186523,-1.038086,-0.1376953,-0.1733398,0.6020508
42778,-1.25,0.125,1.625,-0.04638672,-0.1186523,-1.045898,-0.1386719,-0.1723633,0.6005859
42782,-0.8125,0,1.8125,-0.05419922,-0.1186523,-1.038086,-0.1376953,-0.1748047,0.6005859
42786,-0.375,-0.1875,2.125,-0.05029297,-0.1225586,-1.045898,-0.1376953,-0.1748047,0.6005859
42790,-0.0625,-0.1875,2,-0.05419922,-0.1225586,-1.03418,-0.1362305,-0.1733398,0.6020508
42794,-0.0625,-0.25,1.8125,-0.04638672,-0.1147461,-1.038086,-0.1386719,-0.1748047,0.6005859
42798,-0.1875,-0.4375,1.3125,-0.04638672,-0.1225586,-1.03418,-0.1386719,-0.1748047,0.6005859
42802,-0.125,-1,1.0625,-0.04248047,-0.1225586,-1.041992,-0.1376953,-0.1748047,0.5996094
42806,0,-1.0625,0.8125,-0.04638672,-0.1303711,-1.030273,-0.1376953,-0.1723633,0.6005859
42810,-0.1875,-1.375,0.5625,-0.05029297,-0.1264648,-1.03418,-0.1376953,-0.1723633,0.6005859
42814,0,-1.625,0.4375,-0.05029297,-0.1303711,-1.03418,-0.1376953,-0.1723633,0.6005859
42818,0.125,-1.8125,0.3125,-0.05810547,-0.1342773,-1.030273,-0.1376953,-0.1723633,0.5996094
42822,0.25,-2.375,0.125,-0.05419922,-0.1342773,-1.026855,-0.1376953,-0.1723633,0.5996094
42826,0.625,-2.375,0,-0.05419922,-0.1303711,-1.026855,-0.1376953,-0.1748047,0.5966797
42831,-1.25,-0.9375,0.5,-0.07373047,-0.1303711,-1.022949,-0.1376953,-0.1733398,0.6020508
42835,-1.8125,-0.5625,0.6875,-0.07763672,-0.1303711,-1.01123,-0.1362305,-0.1733398,0.5996094
42839,-1.75,-0.1875,0.625,-0.07763672,-0.1264648,-1.019043,-0.1362305,-0.1733398,0.5996094
42843,-2.0625,0.375,0.75,-0.08154297,-0.1225586,-1.026855,-0.1376953,-0.1733398,0.6005859
42847,-1.8125,0.4375,0.9375,-0.08154297,-0.1147461,-1.038086,-0.1362305,-0.1748047,0.6020508
42851,-1.75,0.8125,0.875,-0.07763672,-0.1147461,-1.038086,-0.1362305,-0.1748047,0.6020508
42855,-1.625,1.3125,0.875,-0.07373047,-0.1225586,-1.041992,-0.1376953,-0.1733398,0.5981445
42859,-1.3125,1.5,0.9375,-0.07373047,-0.1186523,-1.030273,-0.1376953,-0.1748047,0.5996094
42863,-1.3125,1.625,1.125,-0.06982422,-0.1108398,-1.038086,-0.1376953,-0.1748047,0.5996094
42867,-1.4375,1.9375,0.9375,-0.06591797,-0.1147461,-1.041992,-0.1376953,-0.1748047,0.6005859
42871,-1.1875,1.9375,0.6875,-0.06201172,-0.1147461,-1.030273,-0.1376953,-0.1748047,0.5996094
42875,-1.0625,1.625,0.4375,-0.05810547,-0.1147461,-1.038086,-0.1376953,-0.1748047,0.5996094
42879,-0.625,1.625,0.375,-0.05419922,-0.1147461,-1.041992,-0.1362305,-0.1733398,0.5996094
42883,-0.125,1.3125,0.125,-0.05029297,-0.1147461,-1.038086,-0.1376953,-0.1748047,0.6005859
42887,0,1.1875,-0.0625,-0.05810547,-0.1147461,-1.038086,-0.1376953,-0.1748047,0.6005859
42891,0.0625,0.9375,-0.125,-0.05419922,-0.1186523,-1.045898,-0.1376953,-0.1748047,0.6005859
42895,0,0.9375,-0.125,-0.04638672,-0.1186523,-1.041992,-0.1386719,-0.1733398,0.6005859
42899,-0.0625,0.8125,-0.0625,-0.04248047,-0.1225586,-1.038086,-0.1386719,-0.1733398,0.6005859
42903,-0.25,0.625,-0.0625,-0.04638672,-0.1264648,-1.038086,-0.1386719,-0.1733398,0.5996094
42907,-0.375,0.4375,0,-0.04248047,-0.1186523,-1.03418,-0.1376953,-0.1733398,0.5981445
42911,-0.0625,0.25,0.0625,-0.04638672,-0.1225586,-1.026855,-0.1376953,-0.1733398,0.5981445
42915,-0.25,-0.1875,0.0625,-0.04248047,-0.1186523,-1.030273,-0.1386719,-0.1733398,0.5996094
42919,0,-0.25,0.25,-0.04248047,-0.1147461,-1.026855,-0.1376953,-0.1733398,0.5996094
42923,0,-0.3125,0.1875,-0.03857422,-0.1225586,-1.041992,-0.1376953,-0.1733398,0.5996094
42927,0,-0.125,0,-0.05029297,-0.1186523,-1.030273,-0.1376953,-0.1748047,0.6005859
42931,0.0625,-0.375,0.125,-0.05419922,-0.1108398,-1.041992,-0.1401367,-0.1748047,0.5996094
42935,-0.0625,-0.3125,0.0625,-0.05419922,-0.1186523,-1.038086,-0.1401367,-0.1748047,0.5996094
42940,0.0625,0.1875,0,-0.06201172,-0.1186523,-1.049805,-0.1386719,-0.1748047,0.5981445
42944,0.25,0.5625,-0.0625,-0.06201172,-0.1030273,-1.041992,-0.1376953,-0.1733398,0.5981445
42948,0.9375,0.5,0.1875,-0.06201172,-0.1147461,-1.038086,-0.1386719,-0.1748047,0.5996094
42952,1,1.1875,0.3125,-0.05810547,-0.1108398,-1.049805,-0.1386719,-0.1748047,0.5996094
42956,1.4375,1.25,0.3125,-0.06201172,-0.1108398,-1.041992,-0.1376953,-0.1723633,0.6005859
42960,1.625,1.875,0.625,-0.05810547,-0.1108398,-1.049805,-0.1376953,-0.1733398,0.6020508
42964,1.625,2,1,-0.06591797,-0.1108398,-1.057129,-0.1376953,-0.1733398,0.6020508
42968,1.6875,2.4375,1.125,-0.05810547,-0.1108398,-1.045898,-0.1386719,-0.1723633,0.5996094
42972,2,2.5625,1.3125,-0.06201172,-0.1186523,-1.049805,-0.1362305,-0.1733398,0.5996094
42976,2.0625,2.625,1.25,-0.05029297,-0.1186523,-1.057129,-0.1362305,-0.1733398,0.5996094
42980,2.1875,2.5,1.5625,-0.05419922,-0.1186523,-1.038086,-0.1386719,-0.1733398,0.5981445
42984,2.375,2.6875,1.125,-0.05029297,-0.1186523,-1.041992,-0.1386719,-0.1733398,0.5996094
42988,2.375,2.375,0.75,-0.04248047,-0.1225586,-1.038086,-0.1386719,-0.1733398,0.5996094
42992,2.5,2.0625,0.6875,-0.04638672,-0.1225586,-1.038086,-0.1401367,-0.1733398,0.6005859
42996,2.4375,1.8125,0.9375,-0.04638672,-0.1342773,-1.03418,-0.1401367,-0.1723633,0.6005859
43000,2.375,1.75,0.875,-0.04638672,-0.1303711,-1.030273,-0.1401367,-0.1723633,0.6005859
43004,2.5,1.4375,0.9375,-0.05029297,-0.1342773,-1.030273,-0.1376953,-0.1733398,0.5996094
43008,2.125,1.25,0.8125,-0.04248047,-0.1342773,-1.03418,-0.1401367,-0.1748047,0.5996094
43012,1.875,1.0625,0.625,-0.03857422,-0.1303711,-1.022949,-0.1401367,-0.1748047,0.5996094
43016,1.75,0.625,0.625,-0.04248047,-0.1264648,-1.022949,-0.1362305,-0.1733398,0.5996094
43020,1.5,0.375,0.5,-0.04638672,-0.1264648,-1.022949,-0.1386719,-0.1723633,0.6005859
43024,1.8125,0.0625,0.4375,-0.04638672,-0.1303711,-1.026855,-0.1386719,-0.1723633,0.6005859
43028,2,-0.0625,0.4375,-0.04248047,-0.1225586,-1.01123,-0.1386719,-0.1723633,0.5996094
43032,2,-0.25,0.5625,-0.05419922,-0.1264648,-1.01123,-0.1386719,-0.1733398,0.6005859
43036,2.3125,-0.5,0.25,-0.05029297,-0.1264648,-1.01123,-0.1386719,-0.1733398,0.6005859
43040,2.4375,-0.9375,0.25,-0.05810547,-0.1264648,-1.01123,-0.1386719,-0.1733398,0.6035156
43044,2.8125,-0.9375,0.25,-0.05419922,-0.1303711,-1.003906,-0.1401367,-0.1708984,0.6020508
43049,0.6875,-0.3125,0.4375,-0.05419922,-0.1420898,-1.007324,-0.1376953,-0.1708984,0.6005859
43053,0.5,-0.25,0.4375,-0.05810547,-0.1420898,-1.003906,-0.1376953,-0.1708984,0.6005859
43057,0.6875,-0.3125,0.8125,-0.05419922,-0.1459961,-0.9960938,-0.1386719,-0.1708984,0.6005859
43061,0.375,-0.5,0.5625,-0.05419922,-0.1420898,-1,-0.1362305,-0.1708984,0.6005859
43065,0.25,-0.75,0.8125,-0.05810547,-0.1420898,-1.01123,-0.1362305,-0.1708984,0.6005859
43069,0.0625,-0.8125,0.875,-0.05810547,-0.1459961,-1.01123,-0.1376953,-0.1723633,0.6020508
43073,-0.25,-0.8125,0.75,-0.05810547,-0.1499023,-1.01123,-0.1386719,-0.1733398,0.6005859
43077,-1,-0.375,0.8125,-0.05419922,-0.1459961,-1.015137,-0.1386719,-0.1733398,0.6005859
43081,-1.625,-0.375,0.6875,-0.05810547,-0.1420898,-1.01123,-0.1362305,-0.1723633,0.6020508
43085,-2.375,-0.1875,0.1875,-0.05810547,-0.1420898,-1.015137,-0.1376953,-0.1723633,0.5996094
43089,-2.5,-0.3125,0.125,-0.05419922,-0.1342773,-1.022949,-0.1376953,-0.1723633,0.5996094
43093,-2.5,-0.1875,-0.25,-0.06201172,-0.1303711,-1.026855,-0.1362305,-0.1723633,0.6005859
43097,-2.1875,-0.625,-0.625,-0.06982422,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.6020508
43101,-2.25,-0.5625,-0.9375,-0.06982422,-0.1225586,-1.038086,-0.1376953,-0.1723633,0.6020508
43105,-1.9375,-0.5625,-1,-0.06201172,-0.1264648,-1.030273,-0.1362305,-0.1733398,0.6020508
43109,-1.625,-0.375,-1.125,-0.06201172,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.5996094
43113,-1.4375,-0.0625,-0.9375,-0.06201172,-0.1186523,-1.041992,-0.1376953,-0.1723633,0.5996094
43117,-1.4375,0.1875,-0.875,-0.06201172,-0.1225586,-1.049805,-0.1376953,-0.1723633,0.6005859
43121,-1.5,0.375,-0.6875,-0.06591797,-0.1186523,-1.045898,-0.1386719,-0.1708984,0.6005859
43125,-1.375,0.1875,-0.375,-0.06201172,-0.1147461,-1.041992,-0.1386719,-0.1708984,0.6005859
43129,-0.875,0.25,-0.25,-0.06201172,-0.1147461,-1.03418,-0.1376953,-0.1708984,0.5996094
43133,-0.625,0.1875,-0.3125,-0.06201172,-0.1069336,-1.041992,-0.1386719,-0.1733398,0.5996094
43137,0,0.375,-0.25,-0.05419922,-0.1186523,-1.057129,-0.1386719,-0.1733398,0.5996094
43141,0.375,0,-0.25,-0.05419922,-0.1108398,-1.049805,-0.1376953,-0.1708984,0.6005859
43145,0.4375,0,-0.625,-0.05810547,-0.1147461,-1.041992,-0.1376953,-0.1723633,0.6005859
43149,0.375,-0.0625,-0.5,-0.05419922,-0.1147461,-1.041992,-0.1376953,-0.1723633,0.6005859
43153,0.3125,0,-0.8125,-0.05419922,-0.1147461,-1.041992,-0.1362305,-0.1723633,0.5996094
43158,0.75,-1.125,-0.6875,-0.05029297,-0.1225586,-1.026855,-0.1376953,-0.1733398,0.5981445
43162,0.9375,-1.375,-0.9375,-0.04638672,-0.1186523,-1.030273,-0.1386719,-0.1733398,0.5996094
43166,0.9375,-1.5,-1.375,-0.05029297,-0.1225586,-1.03418,-0.1386719,-0.1733398,0.5996094
43170,1.1875,-1.5625,-1.6875,-0.04638672,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.5996094
43174,1.0625,-1.6875,-1.8125,-0.05029297,-0.1264648,-1.026855,-0.1386719,-0.1723633,0.6020508
43178,0.875,-1.6875,-1.75,-0.05810547,-0.1264648,-1.019043,-0.1386719,-0.1723633,0.6020508
43182,1.125,-1.5,-1.6875,-0.06591797,-0.1303711,-1.022949,-0.1376953,-0.1723633,0.5981445
43186,0.875,-1.375,-1.375,-0.06201172,-0.1342773,-1.026855,-0.1376953,-0.1723633,0.6020508
43190,0.9375,-1.25,-1.4375,-0.06201172,-0.1303711,-1.022949,-0.1376953,-0.1723633,0.6020508
43194,1,-0.75,-1.0625,-0.06982422,-0.1381836,-1.015137,-0.1386719,-0.1733398,0.6005859
43198,0.6875,-0.5,-1,-0.06982422,-0.1342773,-1.026855,-0.1376953,-0.1733398,0.5996094
43202,0.375,0,-0.875,-0.05810547,-0.1381836,-1.019043,-0.1376953,-0.1733398,0.5996094
43206,-0.125,0.3125,-0.875,-0.06982422,-0.1342773,-1.015137,-0.1376953,-0.1733398,0.6005859
43210,-0.25,0.625,-0.875,-0.06201172,-0.1342773,-1.030273,-0.1362305,-0.1733398,0.6020508
43214,-0.375,0.5,-0.75,-0.06201172,-0.1303711,-1.026855,-0.1362305,-0.1733398,0.6020508
43218,-0.1875,1,-0.75,-0.06591797,-0.1264648,-1.038086,-0.1362305,-0.1733398,0.6005859
43222,-0.0625,0.875,-0.875,-0.06201172,-0.1264648,-1.026855,-0.1376953,-0.1723633,0.6020508
43226,0.375,0.5,-0.8125,-0.05810547,-0.1186523,-1.030273,-0.1376953,-0.1723633,0.6020508
43230,0.5,0.4375,-0.8125,-0.05419922,-0.1225586,-1.026855,-0.1362305,-0.1723633,0.6005859
43234,0.5,0.3125,-0.8125,-0.05419922,-0.1147461,-1.026855,-0.1376953,-0.1723633,0.6020508
43238,0.9375,0.25,-1.0625,-0.05029297,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.6020508
43242,1.25,0.125,-0.75,-0.05029297,-0.1225586,-1.026855,-0.1386719,-0.1723633,0.6005859
43246,1.25,0,-1.3125,-0.05419922,-0.1342773,-1.030273,-0.1362305,-0.1723633,0.6005859
43250,1.1875,-0.125,-1.1875,-0.05810547,-0.1264648,-1.026855,-0.1362305,-0.1723633,0.6005859
43254,1.375,-0.1875,-1.3125,-0.05419922,-0.1264648,-1.026855,-0.1386719,-0.1723633,0.6020508
43258,1.0625,-0.4375,-1.75,-0.05419922,-0.1264648,-1.030273,-0.1362305,-0.1708984,0.6005859
43262,0.9375,-0.4375,-1.625,-0.05029297,-0.1342773,-1.030273,-0.1362305,-0.1708984,0.6005859
43267,0.4375,0.0625,-1.375,-0.05419922,-0.1225586,-1.026855,-0.1362305,-0.1733398,0.5996094
43271,0.375,0.25,-1.4375,-0.06201172,-0.1225586,-1.030273,-0.1376953,-0.1708984,0.6020508
43275,0.5,0.3125,-1.3125,-0.05419922,-0.1342773,-1.026855,-0.1386719,-0.1723633,0.6020508
43279,0.375,0.6875,-1.0625,-0.05810547,-0.1303711,-1.026855,-0.1386719,-0.1723633,0.6020508
43283,0.0625,0.75,-0.875,-0.05029297,-0.1342773,-1.026855,-0.1376953,-0.1723633,0.6020508
43287,0,0.75,-0.5625,-0.05029297,-0.1303711,-1.019043,-0.1362305,-0.1723633,0.6020508
43291,-0.0625,0.9375,-0.3125,-0.05419922,-0.1264648,-1.019043,-0.1362305,-0.1723633,0.6020508
43295,-0.125,0.9375,-0.625,-0.05029297,-0.1342773,-1.022949,-0.1376953,-0.1708984,0.6020508
43299,-0.375,0.8125,-1.0625,-0.05029297,-0.1264648,-1.026855,-0.1376953,-0.1723633,0.6005859
43303,-0.6875,0.875,-1.25,-0.04638672,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.6005859
43307,-0.6875,0.6875,-1.375,-0.05029297,-0.1303711,-1.022949,-0.1337891,-0.1733398,0.6005859
43311,-1.0625,0.625,-1.5625,-0.04638672,-0.1303711,-1.022949,-0.1386719,-0.1723633,0.6005859
43315,-0.875,0.4375,-1.4375,-0.04638672,-0.1303711,-1.01123,-0.1386719,-0.1723633,0.6005859
43319,-0.8125,0.5625,-1.0625,-0.04248047,-0.1342773,-1.022949,-0.1376953,-0.1723633,0.6020508
43323,-0.625,0.3125,-0.6875,-0.04248047,-0.1303711,-1.022949,-0.1376953,-0.1723633,0.6005859
43327,-0.625,0.4375,-0.5,-0.05029297,-0.1264648,-1.038086,-0.1376953,-0.1723633,0.6005859
43331,-0.875,0.3125,-0.5,-0.04638672,-0.1186523,-1.030273,-0.1376953,-0.1723633,0.6005859
43335,-1.125,0.3125,-0.6875,-0.04638672,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.6005859
43339,-1.3125,0.3125,-0.875,-0.04248047,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.6005859
43343,-1.3125,0.4375,-0.625,-0.04248047,-0.1264648,-1.03418,-0.1386719,-0.1733398,0.6005859
43347,-1.0625,0.1875,-0.6875,-0.05029297,-0.1264648,-1.03418,-0.1386719,-0.1708984,0.6049805
43351,-0.875,0.25,-0.4375,-0.04638672,-0.1264648,-1.03418,-0.1386719,-0.1708984,0.6049805
43355,-0.8125,0.0625,0,-0.04638672,-0.1264648,-1.026855,-0.1376953,-0.1723633,0.6035156
43359,-0.5625,0.25,0.3125,-0.04638672,-0.1186523,-1.026855,-0.1376953,-0.1708984,0.6020508
43363,-0.5,-0.125,0.5625,-0.05029297,-0.1264648,-1.03418,-0.1376953,-0.1708984,0.6020508
43367,-0.375,0.25,0.4375,-0.04638672,-0.1264648,-1.030273,-0.1362305,-0.1733398,0.6035156
43371,-0.5625,0.125,0.1875,-0.04248047,-0.1225586,-1.030273,-0.1386719,-0.1733398,0.5996094
43376,0.125,0,0,-0.05029297,-0.1186523,-1.03418,-0.1376953,-0.1723633,0.6020508
43380,0.625,0.125,0.1875,-0.05810547,-0.1225586,-1.03418,-0.1376953,-0.1723633,0.6020508
43384,0.5,0.5,0.1875,-0.05419922,-0.1225586,-1.03418,-0.1376953,-0.1748047,0.5996094
43388,0.5625,0.4375,0.375,-0.05810547,-0.1264648,-1.026855,-0.1376953,-0.1723633,0.5996094
43392,0.1875,0.8125,0.4375,-0.05419922,-0.1264648,-1.03418,-0.1376953,-0.1723633,0.5996094
43396,0.8125,0.75,0.5,-0.05419922,-0.1186523,-1.030273,-0.1386719,-0.1723633,0.6005859
43400,0.625,0.5625,0.375,-0.05419922,-0.1342773,-1.030273,-0.1376953,-0.1733398,0.6005859
43404,0.625,0.5,0.4375,-0.05419922,-0.1303711,-1.038086,-0.1376953,-0.1733398,0.6005859
43408,0.5625,0.3125,0.3125,-0.04248047,-0.1303711,-1.030273,-0.1362305,-0.1748047,0.6020508
43412,0.25,0.5,0.1875,-0.04248047,-0.1303711,-1.03418,-0.1386719,-0.1723633,0.6005859
43416,0.0625,0.3125,0.3125,-0.04638672,-0.1342773,-1.026855,-0.1386719,-0.1723633,0.6005859
43420,-0.25,0.4375,0.4375,-0.04248047,-0.1303711,-1.019043,-0.1376953,-0.1748047,0.6005859
43424,-0.625,0.3125,0.375,-0.04248047,-0.1264648,-1.030273,-0.1362305,-0.1733398,0.6005859
43428,-0.6875,0.3125,0.3125,-0.04638672,-0.1264648,-1.019043,-0.1362305,-0.1733398,0.6005859
43432,-0.6875,0.25,0.0625,-0.04248047,-0.1303711,-1.026855,-0.1376953,-0.1733398,0.6005859
43436,-0.5625,0.375,0.0625,-0.03857422,-0.1303711,-1.015137,-0.1376953,-0.1733398,0.6005859
43440,-0.375,0.1875,0,-0.04638672,-0.1264648,-1.030273,-0.1376953,-0.1733398,0.6005859
43444,-0.125,0,0,-0.04248047,-0.1264648,-1.019043,-0.1386719,-0.1748047,0.6005859
43448,0.125,0.0625,0.125,-0.04248047,-0.1303711,-1.019043,-0.1376953,-0.1723633,0.6020508
43452,0,-0.0625,0.375,-0.03466797,-0.1225586,-1.026855,-0.1376953,-0.1723633,0.6020508
43456,0.25,0.0625,0.6875,-0.04248047,-0.1303711,-1.01123,-0.1376953,-0.1723633,0.5966797
43460,0.0625,0,0.6875,-0.03857422,-0.1342773,-1.019043,-0.1376953,-0.1733398,0.6005859
43464,-0.4375,-0.0625,0.875,-0.04248047,-0.1342773,-1.026855,-0.1376953,-0.1733398,0.6005859
43468,-0.4375,-0.0625,1,-0.03857422,-0.1303711,-1.030273,-0.1376953,-0.1733398,0.6005859
43472,-0.375,-0.375,1.3125,-0.03857422,-0.1264648,-1.030273,-0.1376953,-0.1733398,0.6005859
43476,-0.25,-0.5,1.3125,-0.04248047,-0.1264648,-1.038086,-0.1376953,-0.1733398,0.6005859
43480,-0.5,-0.5,1.3125,-0.03857422,-0.1303711,-1.030273,-0.1386719,-0.1723633,0.5996094
43485,-0.1875,-1.25,1.125,-0.05419922,-0.1225586,-1.041992,-0.1386719,-0.1723633,0.5981445
43489,-0.1875,-1.0625,0.875,-0.05419922,-0.1225586,-1.041992,-0.1401367,-0.1733398,0.6020508
43493,0.125,-1.125,0.9375,-0.05419922,-0.1186523,-1.045898,-0.1401367,-0.1733398,0.6020508
43497,-0.125,-1,0.8125,-0.05029297,-0.1225586,-1.038086,-0.1376953,-0.1748047,0.6020508
