Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.661937714,-0.3830498,0.04952928,0.04314259,-0.3378571,0.438026,0.8231364,5.205655,6.563023,-38.76793,993.9598
0.664435387,-0.4448916,0.109073,0.04312903,-0.3334632,0.4381077,0.822178,5.205655,6.563023,-38.76793,993.9598
0.669430733,-0.5685557,0.04942649,-0.01805981,-0.3329749,0.4381182,0.8221776,5.205655,6.563023,-38.76793,993.9598
0.671928883,-0.506415,-0.01014834,0.04314607,-0.3374601,0.4428251,0.8183253,5.579502,6.202061,-38.76227,993.9598
0.676924705,-0.568059,-0.01012325,-0.07926221,-0.3349128,0.4376875,0.8293468,5.579502,6.202061,-38.76227,993.9598
0.679422855,-0.5678805,0.04943923,0.1043633,-0.3339636,0.4391451,0.8279029,5.579502,6.202061,-38.76227,993.9598
0.684418201,-0.5056006,-0.06965429,-0.2016648,-0.3364539,0.4414417,0.822156,5.579502,6.202061,-38.76227,993.9598
0.686915874,-0.4434797,0.04948619,-0.07920107,-0.3370399,0.4467373,0.8197302,5.579502,6.202061,-38.76227,993.9598
0.691912174,-0.3192574,0.228133,-0.1403707,-0.3354129,0.4381172,0.8260004,5.579502,6.202061,-38.76227,993.9598
0.696907997,-0.6907709,-0.01022881,0.0432796,-0.3349693,0.4405349,0.8245499,5.579502,6.202061,-38.76227,993.9598
0.699406147,-0.5046677,-0.1889035,-0.0179342,-0.3343706,0.434812,0.8312777,5.579502,6.202061,-38.76227,993.9598
0.704401016,-0.3185617,0.1684774,0.1045159,-0.3330092,0.4400658,0.8226414,5.579502,6.202061,-38.76227,993.9598
0.706903934,-0.56631,-0.0102534,-0.07911752,-0.3334427,0.4371822,0.8255282,5.579502,6.202061,-38.76227,993.9598
0.711894989,-0.5039921,0.04936848,-0.07908705,-0.3384171,0.4418657,0.8207211,5.579502,6.202061,-38.76227,993.9598
0.714393139,-0.4418717,-0.1888842,-0.1402624,-0.3357819,0.4312804,0.823661,5.579502,6.202061,-38.76227,993.9598
0.719388485,-0.4415942,0.1090309,-0.140232,-0.3343052,0.4308717,0.8270068,5.579502,6.202061,-38.76227,993.9598
