Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.491934776,-0.2165053,-0.09994702,0.1730173,-0.3729036,0.429112,0.7940831,6.508797,8.35428,-59.28184,996.4047
0.496928692,-0.3402545,0.01919694,0.05048902,-0.3695435,0.4326212,0.7969221,6.508797,8.35428,-59.28184,996.4047
0.499425888,-0.2781856,-0.04036839,0.05047316,-0.3675598,0.4312718,0.8017072,6.508797,8.35428,-59.28184,996.4047
0.504420281,-0.5258202,-0.1594429,0.05044145,-0.368586,0.4335871,0.795004,7.243986,8.377412,-58.90069,996.4047
0.506917477,-0.2778067,-0.04027423,0.0504256,-0.3690922,0.4345407,0.7945198,7.243986,8.377412,-58.90069,996.4047
0.511911392,-0.6493074,-0.1592553,0.05041315,-0.365658,0.4336243,0.7930914,7.243986,8.377412,-58.90069,996.4047
0.516905785,-0.5250337,-0.03999919,-0.1943809,-0.3650463,0.4268664,0.7950498,7.243986,8.377412,-58.90069,996.4047
0.519402504,-0.2770204,-0.03998663,-0.1331196,-0.3694631,0.4282858,0.7993413,7.243986,8.377412,-58.90069,996.4047
0.524397373,-0.2149037,0.198257,-0.07187423,-0.3651131,0.4307875,0.7978879,7.243986,8.377412,-58.90069,996.4047
0.526894569,-0.1528741,0.257754,-0.1330518,-0.3680661,0.4316113,0.7916742,7.243986,8.377412,-58.90069,996.4047
0.531888485,0.2189361,0.3766171,-0.1329875,-0.3699125,0.4257844,0.7945828,7.243986,8.377412,-58.90069,996.4047
0.534385681,0.4047536,0.2573802,-0.3777465,-0.368454,0.4263334,0.7969664,7.243986,8.377412,-58.90069,996.4047
0.539379597,0.03282405,0.2572747,-0.01038491,-0.3675043,0.4277974,0.796,7.243986,8.377412,-58.90069,996.4047
0.541877270,0.1567379,0.5549904,-0.01038164,-0.3729782,0.4335312,0.7978729,7.243986,8.377412,-58.90069,996.4047
0.546871185,0.2805052,0.4355043,-0.01035589,-0.3709998,0.4321044,0.7969267,7.243986,8.377412,-58.90069,996.4047
0.551865578,0.09446222,0.4948088,-0.1939115,-0.3739427,0.4324623,0.7921491,7.243986,8.377412,-58.90069,996.4047
0.554363251,0.3422809,0.4946533,-0.01025002,-0.376725,0.4241492,0.7922101,6.49704,9.022074,-59.74009,996.4047
0.559357166,0.2181806,0.2561615,-0.0713861,-0.3759102,0.4334359,0.795487,6.49704,9.022074,-59.74009,996.4047
0.561854362,0.15615,0.256081,0.1734371,-0.3685326,0.4306946,0.7964576,6.49704,9.022074,-59.74009,996.4047
0.566848278,-0.02977597,0.136839,0.05090855,-0.3704942,0.4305302,0.7873843,6.49704,9.022074,-59.74009,996.4053
0.569345474,0.2180817,0.136796,0.05089255,-0.3706557,0.4398023,0.7911395,6.49704,9.022074,-59.74009,996.4053
0.574339390,-0.09182678,0.1962881,0.1120223,-0.3710289,0.4335152,0.793573,6.49704,9.022074,-59.74009,996.4053
0.579334259,0.09409771,-0.04207245,0.1119904,-0.3713726,0.4258237,0.7998376,6.49704,9.022074,-59.74009,996.4053
0.581831455,-0.09181812,0.01750006,0.05075502,-0.3733719,0.4281695,0.7969561,6.49704,9.022074,-59.74009,996.4053
0.586825371,-0.02979835,0.01752649,0.1119426,-0.3700583,0.4340602,0.7964345,6.49704,9.022074,-59.74009,996.4053
0.589322567,0.1560973,-0.04203831,-0.010493,-0.3759216,0.4338826,0.7926179,6.49704,9.022074,-59.74009,996.4053
0.594316482,-0.09177127,-0.1016086,0.1118948,-0.3670243,0.4282997,0.7964738,6.49704,9.022074,-59.74009,996.4053
0.596814155,-0.09174244,-0.04201741,-0.01054079,-0.3709399,0.4286945,0.7959956,6.49704,9.022074,-59.74009,996.4053
0.601808071,0.094182,-0.1610909,0.0506468,-0.3699394,0.4272273,0.7936172,6.49704,9.022074,-59.74009,996.4053
0.606802463,-0.02974296,-0.1610084,-0.1329664,-0.3734934,0.4349637,0.7969077,6.864564,9.029999,-59.74085,996.4019
0.609299183,0.03222848,-0.04183923,0.05067599,-0.3734635,0.4329516,0.7916678,6.864564,9.029999,-59.74085,996.4019
0.614294052,-0.1536196,0.136865,-0.1329949,-0.36855,0.4316652,0.7964507,6.864564,9.029999,-59.74085,996.4019
0.616791248,0.09427698,0.1963813,-0.07175292,-0.3690465,0.4321465,0.7969252,6.864564,9.029999,-59.74085,996.4019
0.621785164,0.09425668,-0.1014451,-0.132908,-0.373391,0.4291144,0.7950387,6.864564,9.029999,-59.74085,996.4019
0.624282360,0.09422708,-0.1609725,-0.07166609,-0.3719924,0.4330733,0.7983533,6.864564,9.029999,-59.74085,996.4019
0.629276276,0.09416787,-0.1013121,0.05072165,-0.3681129,0.4346004,0.7973849,6.864564,9.029999,-59.74085,996.4019
